,Ortsname,Art,Tiere 2017,Einwohner 2017,Anteil 2017
12016,Nürensdorf,Schweine,0,5600,inf
13993,Romanel-sur-Morges,Schweine,0,478,inf
12906,Bellach,Schweine,0,5239,inf
12911,Günsberg,Schweine,0,1181,inf
13995,Tolochenaz,Schweine,0,1866,inf
12905,Balm bei Günsberg,Schweine,0,203,inf
13998,Vufflens-le-Château,Schweine,0,843,inf
13977,Buchillon,Schweine,0,622,inf
12902,Zuchwil,Schweine,0,8842,inf
14000,Yens,Schweine,0,1382,inf
13960,Eclépens,Schweine,0,1036,inf
14001,Allaman,Schweine,0,435,inf
13959,Dizy,Schweine,0,222,inf
13958,Cuarnens,Schweine,0,481,inf
14004,Marchissy,Schweine,0,435,inf
13957,Cottens (VD),Schweine,0,484,inf
12017,Oberembrach,Schweine,0,1069,inf
13991,Préverenges,Schweine,0,5292,inf
12909,Flumenthal,Schweine,0,964,inf
13967,Mont-la-Ville,Schweine,0,400,inf
13990,Morges,Schweine,0,15889,inf
13978,Bussy-Chardonney,Schweine,0,370,inf
13975,Aclens,Schweine,0,521,inf
13979,Chigny,Schweine,0,341,inf
13974,Sévery,Schweine,0,242,inf
13980,Clarmont,Schweine,0,175,inf
13981,Denens,Schweine,0,767,inf
14006,Arnex-sur-Nyon,Schweine,0,223,inf
13982,Denges,Schweine,0,1625,inf
13983,Echandens,Schweine,0,2738,inf
12013,Hüntwangen,Schweine,0,1025,inf
13984,Echichens,Schweine,0,2642,inf
13972,La Sarraz,Schweine,0,2586,inf
13985,Etoy,Schweine,0,2916,inf
13986,Lavigny,Schweine,0,1007,inf
13987,Lonay,Schweine,0,2528,inf
13971,Pompaples,Schweine,0,860,inf
12908,Feldbrunnen-St. Niklaus,Schweine,0,982,inf
12014,Kloten,Schweine,0,19086,inf
12734,Châtel-sur-Montsalvens,Schweine,0,276,inf
12015,Lufingen,Schweine,0,2210,inf
13989,Lussy-sur-Morges,Schweine,0,645,inf
12011,Hochfelden,Schweine,0,1962,inf
13263,Maladers,Schweine,0,523,inf
14007,Arzier-Le Muids,Schweine,0,2629,inf
14008,Bassins,Schweine,0,1317,inf
14039,Bursins,Schweine,0,768,inf
14040,Burtigny,Schweine,0,359,inf
14041,Dully,Schweine,0,638,inf
14042,Essertines-sur-Rolle,Schweine,0,695,inf
14043,Gilly,Schweine,0,1235,inf
14044,Luins,Schweine,0,624,inf
14045,Mont-sur-Rolle,Schweine,0,2693,inf
14046,Perroy,Schweine,0,1459,inf
14047,Rolle,Schweine,0,6168,inf
14048,Tartegnin,Schweine,0,236,inf
14049,Vinzel,Schweine,0,352,inf
14051,Crissier,Schweine,0,7869,inf
14052,Prilly,Schweine,0,12063,inf
14053,Renens (VD),Schweine,0,20523,inf
14054,Bussigny,Schweine,0,8268,inf
14055,Chavannes-près-Renens,Schweine,0,7585,inf
14056,Ecublens (VD),Schweine,0,12342,inf
14057,Saint-Sulpice (VD),Schweine,0,4148,inf
14058,Villars-Sainte-Croix,Schweine,0,845,inf
12898,Obergerlafingen,Schweine,0,1137,inf
12897,Luterbach,Schweine,0,3506,inf
14062,Rougemont,Schweine,0,895,inf
14063,Blonay,Schweine,0,6125,inf
14064,Chardonne,Schweine,0,2908,inf
14065,Corseaux,Schweine,0,2220,inf
14066,Corsier-sur-Vevey,Schweine,0,3420,inf
14067,Jongny,Schweine,0,1488,inf
14038,Bursinel,Schweine,0,487,inf
14037,Vich,Schweine,0,980,inf
14036,Le Vaud,Schweine,0,1265,inf
14021,Eysins,Schweine,0,1521,inf
14009,Begnins,Schweine,0,1884,inf
14010,Bogis-Bossey,Schweine,0,900,inf
14011,Borex,Schweine,0,1121,inf
14012,Chavannes-de-Bogis,Schweine,0,1305,inf
14013,Chavannes-des-Bois,Schweine,0,938,inf
14014,Chéserex,Schweine,0,1237,inf
13955,Chevilly,Schweine,0,296,inf
14016,Commugny,Schweine,0,2824,inf
14017,Coppet,Schweine,0,3151,inf
14018,Crans-près-Céligny,Schweine,0,2193,inf
14019,Crassier,Schweine,0,1201,inf
12735,Corbières,Schweine,0,857,inf
14022,Founex,Schweine,0,3720,inf
14035,Trélex,Schweine,0,1446,inf
12900,Recherswil,Schweine,0,1932,inf
14024,Gingins,Schweine,0,1210,inf
14025,Givrins,Schweine,0,1020,inf
14026,Gland,Schweine,0,12997,inf
14027,Grens,Schweine,0,380,inf
14028,Mies,Schweine,0,1989,inf
12899,Oekingen,Schweine,0,833,inf
14030,Prangins,Schweine,0,4062,inf
14031,La Rippe,Schweine,0,1158,inf
14032,Saint-Cergue,Schweine,0,2497,inf
14033,Signy-Avenex,Schweine,0,542,inf
14034,Tannay,Schweine,0,1553,inf
14015,Coinsins,Schweine,0,491,inf
12018,Opfikon,Schweine,0,19599,inf
13954,Chavannes-le-Veyron,Schweine,0,143,inf
13873,La Praz,Schweine,0,159,inf
13860,Arnex-sur-Orbe,Schweine,0,630,inf
12039,Otelfingen,Schweine,0,2837,inf
12038,Oberweningen,Schweine,0,1786,inf
13863,Bavois,Schweine,0,940,inf
12942,Büsserach,Schweine,0,2251,inf
13865,Bretonnières,Schweine,0,258,inf
12037,Oberglatt,Schweine,0,6981,inf
12941,Breitenbach,Schweine,0,3849,inf
13868,Croy,Schweine,0,351,inf
13869,Juriens,Schweine,0,303,inf
12705,Belmont-Broye,Schweine,0,5402,inf
13871,Montcherand,Schweine,0,471,inf
12709,Auboranges,Schweine,0,282,inf
13874,Premier,Schweine,0,196,inf
13953,La Chaux (Cossonay),Schweine,0,422,inf
12935,Wangen bei Olten,Schweine,0,5087,inf
13876,Romainmôtier-Envy,Schweine,0,547,inf
13877,Sergey,Schweine,0,141,inf
12032,Hüttikon,Schweine,0,920,inf
13879,Vallorbe,Schweine,0,3750,inf
12711,Chapelle (Glâne),Schweine,0,277,inf
12031,Dielsdorf,Schweine,0,5992,inf
13882,L'Abbaye,Schweine,0,1467,inf
12933,Starrkirch-Wil,Schweine,0,1706,inf
12030,Dänikon,Schweine,0,1884,inf
12932,Schönenwerd,Schweine,0,4948,inf
13886,Bioley-Magnoux,Schweine,0,230,inf
13887,Chamblon,Schweine,0,547,inf
13859,Agiez,Schweine,0,291,inf
13858,L'Abergement,Schweine,0,240,inf
12040,Regensberg,Schweine,0,472,inf
12043,Schleinikon,Schweine,0,726,inf
13826,Pailly,Schweine,0,534,inf
13827,Penthéréaz,Schweine,0,412,inf
12960,Arlesheim,Schweine,0,9287,inf
13829,Rueyres,Schweine,0,270,inf
12954,Bettingen,Schweine,0,1158,inf
12953,Basel,Schweine,0,171017,inf
12950,Zullwil,Schweine,0,651,inf
12949,Nunningen,Schweine,0,1878,inf
13834,Goumoëns,Schweine,0,1050,inf
13836,Ogens,Schweine,0,295,inf
12945,Grindel,Schweine,0,491,inf
12044,Schöfflisdorf,Schweine,0,1394,inf
13839,Oppens,Schweine,0,186,inf
12944,Fehren,Schweine,0,594,inf
13842,Bullet,Schweine,0,629,inf
13843,Champagne,Schweine,0,1028,inf
13844,Concise,Schweine,0,961,inf
13845,Corcelles-près-Concise,Schweine,0,381,inf
13846,Fiez,Schweine,0,427,inf
13847,Fontaines-sur-Grandson,Schweine,0,200,inf
13848,Giez,Schweine,0,412,inf
13849,Grandevent,Schweine,0,232,inf
13850,Grandson,Schweine,0,3316,inf
13851,Mauborget,Schweine,0,123,inf
13852,Mutrux,Schweine,0,162,inf
13853,Novalles,Schweine,0,101,inf
13854,Onnens (VD),Schweine,0,500,inf
13888,Champvent,Schweine,0,651,inf
13889,Chavannes-le-Chêne,Schweine,0,300,inf
13890,Chêne-Pâquier,Schweine,0,139,inf
13923,Paudex,Schweine,0,1478,inf
13925,Chexbres,Schweine,0,2253,inf
12718,Montet (Glâne),Schweine,0,389,inf
13927,Lutry,Schweine,0,9891,inf
12720,Rue,Schweine,0,1500,inf
13929,Rivaz,Schweine,0,358,inf
13930,Saint-Saphorin (Lavaux),Schweine,0,393,inf
12923,Dulliken,Schweine,0,4910,inf
13932,Bourg-en-Lavaux,Schweine,0,5290,inf
12022,Wasterkingen,Schweine,0,562,inf
13934,Maracon,Schweine,0,449,inf
13935,Montpreveyres,Schweine,0,621,inf
13936,Servion,Schweine,0,1919,inf
12021,Wallisellen,Schweine,0,15934,inf
12723,Villaz-Saint-Pierre,Schweine,0,1285,inf
12020,Rorbas,Schweine,0,2814,inf
13941,Aubonne,Schweine,0,3281,inf
12019,Rafz,Schweine,0,4400,inf
13943,Berolle,Schweine,0,302,inf
13944,Bière,Schweine,0,1551,inf
12918,Rüttenen,Schweine,0,1491,inf
12914,Langendorf,Schweine,0,3732,inf
14069,Saint-Légier-La Chiésaz,Schweine,0,5126,inf
13948,Mollens (VD),Schweine,0,293,inf
12913,Kammersrohr,Schweine,0,30,inf
13950,Saint-Livres,Schweine,0,688,inf
13951,Saint-Oyens,Schweine,0,349,inf
13952,Saubraz,Schweine,0,424,inf
12027,Boppelsen,Schweine,0,1327,inf
13922,Belmont-sur-Lausanne,Schweine,0,3555,inf
13891,Cheseaux-Noréaz,Schweine,0,669,inf
13920,Romanel-sur-Lausanne,Schweine,0,3345,inf
13892,Cronay,Schweine,0,376,inf
13893,Cuarny,Schweine,0,238,inf
13894,Démoret,Schweine,0,126,inf
12931,Rickenbach (SO),Schweine,0,904,inf
13896,Ependes (VD),Schweine,0,351,inf
13897,Mathod,Schweine,0,616,inf
13898,Molondin,Schweine,0,218,inf
12714,Ecublens (FR),Schweine,0,332,inf
13900,Orges,Schweine,0,292,inf
13901,Orzens,Schweine,0,201,inf
13902,Pomy,Schweine,0,760,inf
13903,Rovray,Schweine,0,171,inf
13904,Suchy,Schweine,0,606,inf
13905,Suscévaz,Schweine,0,199,inf
13906,Treycovagnes,Schweine,0,445,inf
13907,Ursins,Schweine,0,210,inf
13908,Valeyres-sous-Montagny,Schweine,0,692,inf
13909,Valeyres-sous-Ursins,Schweine,0,247,inf
12929,Kappel (SO),Schweine,0,3157,inf
13911,Vugelles-La Mothe,Schweine,0,134,inf
12029,Dällikon,Schweine,0,4080,inf
13913,Yvonand,Schweine,0,3250,inf
12028,Buchs (ZH),Schweine,0,6359,inf
13916,Epalinges,Schweine,0,9326,inf
13917,Jouxtens-Mézery,Schweine,0,1447,inf
13918,Lausanne,Schweine,0,137810,inf
12928,Hägendorf,Schweine,0,4949,inf
14068,Montreux,Schweine,0,26629,inf
14078,Ried-Brig,Schweine,0,2077,inf
14070,La Tour-de-Peilz,Schweine,0,11652,inf
14071,Vevey,Schweine,0,19780,inf
14253,Bellevue,Schweine,0,3348,inf
12764,Ferpicloz,Schweine,0,277,inf
14255,Carouge (GE),Schweine,0,21868,inf
14256,Cartigny,Schweine,0,894,inf
14257,Céligny,Schweine,0,766,inf
14258,Chancy,Schweine,0,1647,inf
14259,Chêne-Bougeries,Schweine,0,11489,inf
14260,Chêne-Bourg,Schweine,0,8559,inf
12765,Fribourg,Schweine,0,38829,inf
14262,Collex-Bossy,Schweine,0,1671,inf
14263,Collonge-Bellerive,Schweine,0,8067,inf
14264,Cologny,Schweine,0,5461,inf
14265,Confignon,Schweine,0,4587,inf
12766,Givisiez,Schweine,0,3178,inf
14267,Dardagny,Schweine,0,1782,inf
14268,Genève,Schweine,0,198979,inf
12843,Balsthal,Schweine,0,6099,inf
14270,Le Grand-Saconnex,Schweine,0,12075,inf
14271,Gy,Schweine,0,483,inf
14272,Hermance,Schweine,0,1014,inf
14274,Laconnex,Schweine,0,654,inf
14275,Lancy,Schweine,0,31661,inf
12767,Granges-Paccot,Schweine,0,3606,inf
12838,Oberbuchsiten,Schweine,0,2173,inf
14278,Onex,Schweine,0,18825,inf
14279,Perly-Certoux,Schweine,0,3028,inf
14280,Plan-les-Ouates,Schweine,0,10571,inf
14281,Pregny-Chambésy,Schweine,0,3794,inf
14282,Presinge,Schweine,0,649,inf
14252,Bardonnex,Schweine,0,2244,inf
12761,Corserey,Schweine,0,409,inf
14250,Avully,Schweine,0,1761,inf
14232,Cornaux,Schweine,0,1594,inf
12865,Hochwald,Schweine,0,1308,inf
14220,Milvignes,Schweine,0,8986,inf
12008,Embrach,Schweine,0,9189,inf
12864,Gempen,Schweine,0,884,inf
12863,Dornach,Schweine,0,6611,inf
14224,La Sagne,Schweine,0,958,inf
14225,Les Brenets,Schweine,0,1041,inf
12007,Eglisau,Schweine,0,5167,inf
14227,Brot-Plamboz,Schweine,0,268,inf
12006,Dietlikon,Schweine,0,7568,inf
12862,Büren (SO),Schweine,0,1008,inf
12861,Bättwil,Schweine,0,1195,inf
12752,Bas-Intyamon,Schweine,0,1324,inf
12003,Bachenbülach,Schweine,0,4087,inf
14249,Anières,Schweine,0,2495,inf
14234,Enges,Schweine,0,274,inf
14235,Hauterive (NE),Schweine,0,2639,inf
12001,Waltalingen,Schweine,0,657,inf
12000,Volken,Schweine,0,341,inf
14238,Neuchâtel,Schweine,0,33772,inf
14239,Saint-Blaise,Schweine,0,3232,inf
14240,La Tène,Schweine,0,4967,inf
14241,Valangin,Schweine,0,506,inf
11999,Unterstammheim,Schweine,0,899,inf
14243,La Côte-aux-Fées,Schweine,0,454,inf
14244,Les Verrières,Schweine,0,706,inf
12858,Lüsslingen-Nennigkofen,Schweine,0,1062,inf
12757,Avry,Schweine,0,1864,inf
14283,Puplinge,Schweine,0,2345,inf
14284,Russin,Schweine,0,540,inf
14285,Satigny,Schweine,0,4102,inf
11980,Berg am Irchel,Schweine,0,567,inf
14322,Les Genevez (JU),Schweine,0,502,inf
14323,Lajoux (JU),Schweine,0,669,inf
14324,Montfaucon,Schweine,0,629,inf
12780,Villarsel-sur-Marly,Schweine,0,79,inf
12786,Courgevaux,Schweine,0,1408,inf
12818,Tentlingen,Schweine,0,1323,inf
12788,Cressier (FR),Schweine,0,942,inf
11984,Feuerthalen,Schweine,0,3596,inf
11983,Dorf,Schweine,0,629,inf
14332,Beurnevésin,Schweine,0,127,inf
14333,Boncourt,Schweine,0,1205,inf
12790,Galmiz,Schweine,0,672,inf
11982,Dachsen,Schweine,0,1998,inf
14337,Cornol,Schweine,0,1050,inf
14320,La Chaux-des-Breuleux,Schweine,0,100,inf
14338,Courchavon,Schweine,0,293,inf
11978,Adlikon,Schweine,0,666,inf
11976,Wettswil am Albis,Schweine,0,5123,inf
14341,Damphreux,Schweine,0,178,inf
11973,Ottenbach,Schweine,0,2591,inf
12791,Gempenach,Schweine,0,297,inf
12792,Greng,Schweine,0,175,inf
12812,Rechthalten,Schweine,0,1068,inf
12796,Meyriez,Schweine,0,580,inf
12798,Muntelier,Schweine,0,953,inf
12800,Ried bei Kerzers,Schweine,0,1159,inf
11966,Hausen am Albis,Schweine,0,3571,inf
11965,Bonstetten,Schweine,0,5435,inf
14321,Les Enfers,Schweine,0,142,inf
14319,Les Breuleux,Schweine,0,1511,inf
14286,Soral,Schweine,0,767,inf
14302,Delémont,Schweine,0,12562,inf
14287,Thônex,Schweine,0,13906,inf
14288,Troinex,Schweine,0,2274,inf
12769,Marly,Schweine,0,8185,inf
14290,Vernier,Schweine,0,34983,inf
12770,Matran,Schweine,0,1533,inf
14292,Veyrier,Schweine,0,11535,inf
12834,Härkingen,Schweine,0,1554,inf
11995,Rheinau,Schweine,0,1302,inf
12833,Egerkingen,Schweine,0,3527,inf
14298,Courchapoix,Schweine,0,444,inf
12771,Neyruz (FR),Schweine,0,2587,inf
11994,Ossingen,Schweine,0,1456,inf
11993,Oberstammheim,Schweine,0,1191,inf
11991,Laufen-Uhwiesen,Schweine,0,1650,inf
12779,Villars-sur-Glâne,Schweine,0,12128,inf
14304,Ederswiler,Schweine,0,112,inf
12829,Le Flon,Schweine,0,1186,inf
11989,Humlikon,Schweine,0,496,inf
12772,Noréaz,Schweine,0,652,inf
12827,Saint-Martin (FR),Schweine,0,1015,inf
12826,Remaufens,Schweine,0,1086,inf
12825,Granges (Veveyse),Schweine,0,847,inf
14311,Saulcy,Schweine,0,249,inf
14312,Soyhières,Schweine,0,462,inf
14313,Vellerat,Schweine,0,71,inf
12777,Senèdes,Schweine,0,157,inf
11986,Flurlingen,Schweine,0,1434,inf
12823,Bossonnens,Schweine,0,1475,inf
14218,Peseux,Schweine,0,5926,inf
14217,Cortaillod,Schweine,0,4777,inf
14216,Corcelles-Cormondrèche,Schweine,0,4732,inf
14126,Charrat,Schweine,0,1734,inf
14112,Agarn,Schweine,0,764,inf
14113,Albinen,Schweine,0,241,inf
14114,Ergisch,Schweine,0,186,inf
14115,Inden,Schweine,0,110,inf
12741,Jaun,Schweine,0,671,inf
14117,Leukerbad,Schweine,0,1433,inf
12742,Marsens,Schweine,0,1871,inf
14119,Salgesch,Schweine,0,1470,inf
14120,Varen,Schweine,0,619,inf
14121,Guttet-Feschel,Schweine,0,421,inf
14122,Gampel-Bratsch,Schweine,0,1965,inf
12743,Morlon,Schweine,0,587,inf
14125,Bovernier,Schweine,0,880,inf
14127,Fully,Schweine,0,8622,inf
14109,Vex,Schweine,0,1813,inf
14128,Isérables,Schweine,0,830,inf
14129,Leytron,Schweine,0,3135,inf
14130,Martigny,Schweine,0,17998,inf
14131,Martigny-Combe,Schweine,0,2305,inf
14132,Riddes,Schweine,0,3035,inf
14133,Saillon,Schweine,0,2541,inf
14134,Saxon,Schweine,0,5645,inf
14135,Trient,Schweine,0,174,inf
14137,Champéry,Schweine,0,1324,inf
12880,Trimbach,Schweine,0,6553,inf
14139,Monthey,Schweine,0,17573,inf
14140,Port-Valais,Schweine,0,3937,inf
14141,Saint-Gingolph,Schweine,0,905,inf
12740,Hauteville,Schweine,0,663,inf
14108,Saint-Martin (VS),Schweine,0,837,inf
14143,Val-d'Illiez,Schweine,0,1902,inf
14089,Bagnes,Schweine,0,8073,inf
14072,Veytaux,Schweine,0,874,inf
12736,Crésuz,Schweine,0,333,inf
14076,Eggerberg,Schweine,0,341,inf
14077,Naters,Schweine,0,9951,inf
13824,Morrens (VD),Schweine,0,1075,inf
14079,Simplon,Schweine,0,309,inf
12895,Kriegstetten,Schweine,0,1282,inf
14081,Zwischbergen,Schweine,0,78,inf
14083,Ardon,Schweine,0,3076,inf
14084,Chamoson,Schweine,0,3721,inf
14085,Conthey,Schweine,0,8674,inf
12894,Hüniken,Schweine,0,100,inf
14087,Vétroz,Schweine,0,6135,inf
14090,Bourg-Saint-Pierre,Schweine,0,182,inf
14106,Evolène,Schweine,0,1697,inf
14091,Liddes,Schweine,0,755,inf
14092,Orsières,Schweine,0,3220,inf
14093,Sembrancher,Schweine,0,1011,inf
14094,Vollèges,Schweine,0,1942,inf
14096,Bellwald,Schweine,0,395,inf
14097,Binn,Schweine,0,144,inf
12739,Gruyères,Schweine,0,2194,inf
14099,Fiesch,Schweine,0,901,inf
14100,Fieschertal,Schweine,0,321,inf
14101,Lax,Schweine,0,295,inf
14102,Obergoms,Schweine,0,650,inf
14103,Goms,Schweine,0,1206,inf
12891,Gerlafingen,Schweine,0,5065,inf
14142,Troistorrents,Schweine,0,4568,inf
14144,Vionnaz,Schweine,0,2594,inf
12750,Vaulruz,Schweine,0,1045,inf
14197,Grächen,Schweine,0,1313,inf
14182,Sierre,Schweine,0,16817,inf
14183,Venthône,Schweine,0,1251,inf
14184,Veyras,Schweine,0,1804,inf
12877,Obergösgen,Schweine,0,2199,inf
14186,Crans-Montana,Schweine,0,10711,inf
14188,Arbaz,Schweine,0,1219,inf
12744,Le Pâquier (FR),Schweine,0,1168,inf
14190,Savièse,Schweine,0,7532,inf
12746,Riaz,Schweine,0,2496,inf
14192,Veysonnaz,Schweine,0,611,inf
14194,Baltschieder,Schweine,0,1308,inf
14195,Eisten,Schweine,0,201,inf
14196,Embd,Schweine,0,300,inf
14198,Lalden,Schweine,0,661,inf
14180,Miège,Schweine,0,1354,inf
14199,Randa,Schweine,0,444,inf
14200,Saas-Almagell,Schweine,0,386,inf
12873,Hauenstein-Ifenthal,Schweine,0,309,inf
14202,Saas-Fee,Schweine,0,1636,inf
14203,Saas-Grund,Schweine,0,1023,inf
14204,St. Niklaus,Schweine,0,2265,inf
14205,Stalden (VS),Schweine,0,1119,inf
14206,Staldenried,Schweine,0,558,inf
14207,Täsch,Schweine,0,1237,inf
14208,Törbel,Schweine,0,471,inf
12871,Witterswil,Schweine,0,1486,inf
12868,Nuglar-St. Pantaleon,Schweine,0,1503,inf
14212,Zermatt,Schweine,0,5714,inf
14181,Saint-Léonard,Schweine,0,2263,inf
14179,Lens,Schweine,0,4047,inf
12010,Glattfelden,Schweine,0,5069,inf
14160,Wiler (Lötschen),Schweine,0,570,inf
14147,Bister,Schweine,0,30,inf
14148,Bitsch,Schweine,0,932,inf
14149,Grengiols,Schweine,0,432,inf
14150,Riederalp,Schweine,0,488,inf
12879,Stüsslingen,Schweine,0,1062,inf
14152,Blatten,Schweine,0,293,inf
14153,Bürchen,Schweine,0,728,inf
14154,Eischoll,Schweine,0,443,inf
14155,Ferden,Schweine,0,250,inf
14156,Kippel,Schweine,0,340,inf
14157,Niedergesteln,Schweine,0,696,inf
14158,Raron,Schweine,0,1936,inf
14159,Unterbäch,Schweine,0,412,inf
12878,Rohr (SO),Schweine,0,95,inf
14178,Icogne,Schweine,0,566,inf
14162,Steg-Hohtenn,Schweine,0,1565,inf
14163,Bettmeralp,Schweine,0,442,inf
14165,Collonges,Schweine,0,750,inf
14166,Dorénaz,Schweine,0,911,inf
14167,Evionnaz,Schweine,0,1234,inf
14168,Finhaut,Schweine,0,419,inf
14169,Massongex,Schweine,0,1823,inf
14170,Saint-Maurice,Schweine,0,4566,inf
14171,Salvan,Schweine,0,1394,inf
14172,Vernayaz,Schweine,0,1881,inf
14173,Vérossaz,Schweine,0,735,inf
14176,Chippis,Schweine,0,1615,inf
14177,Grône,Schweine,0,2415,inf
13825,Oulens-sous-Echallens,Schweine,0,562,inf
13810,Penthaz,Schweine,0,1698,inf
13823,Froideville,Schweine,0,2462,inf
13128,Rorschach,Schweine,0,9408,inf
13438,Schwaderloch,Schweine,0,684,inf
13439,Sisseln,Schweine,0,1564,inf
12241,Studen (BE),Schweine,0,3256,inf
12480,Interlaken,Schweine,0,5673,inf
12240,Merzligen,Schweine,0,405,inf
12481,Iseltwald,Schweine,0,433,inf
13133,Thal,Schweine,0,6396,inf
12483,Leissigen,Schweine,0,1036,inf
13447,Boniswil,Schweine,0,1390,inf
12484,Lütschental,Schweine,0,227,inf
13449,Dintikon,Schweine,0,2188,inf
13450,Egliswil,Schweine,0,1352,inf
12236,Epsach,Schweine,0,326,inf
12234,Vinelz,Schweine,0,854,inf
13403,Villigen,Schweine,0,2043,inf
12485,Matten bei Interlaken,Schweine,0,4040,inf
13455,Hunzenschwil,Schweine,0,3954,inf
12486,Niederried bei Interlaken,Schweine,0,354,inf
13457,Meisterschwanden,Schweine,0,2885,inf
12487,Oberried am Brienzersee,Schweine,0,457,inf
13459,Niederlenz,Schweine,0,4685,inf
13460,Othmarsingen,Schweine,0,2721,inf
12488,Ringgenberg (BE),Schweine,0,2687,inf
12489,Saxeten,Schweine,0,98,inf
13463,Seengen,Schweine,0,3854,inf
13464,Seon,Schweine,0,5127,inf
13465,Staufen,Schweine,0,3160,inf
12490,Schwanden bei Brienz,Schweine,0,582,inf
13437,Oeschgen,Schweine,0,965,inf
12242,Täuffelen,Schweine,0,2805,inf
13139,Rheineck,Schweine,0,3452,inf
13140,St. Margrethen,Schweine,0,5841,inf
12459,Kandergrund,Schweine,0,798,inf
12317,Zielebach,Schweine,0,312,inf
12311,Rüti bei Lyssach,Schweine,0,161,inf
13409,Beinwil am See,Schweine,0,3117,inf
12461,Krattigen,Schweine,0,1124,inf
13411,Burg (AG),Schweine,0,1019,inf
13161,Sargans,Schweine,0,6063,inf
12463,Därstetten,Schweine,0,851,inf
13414,Holziken,Schweine,0,1320,inf
12467,Spiez,Schweine,0,12713,inf
13416,Leutwil,Schweine,0,772,inf
13417,Menziken,Schweine,0,6066,inf
13418,Oberkulm,Schweine,0,2684,inf
13419,Reinach (AG),Schweine,0,8270,inf
12287,Walliswil bei Wangen,Schweine,0,594,inf
12286,Walliswil bei Niederbipp,Schweine,0,211,inf
12470,Beatenberg,Schweine,0,1208,inf
12473,Brienzwiler,Schweine,0,493,inf
12280,Niederönz,Schweine,0,1694,inf
12474,Därligen,Schweine,0,429,inf
12277,Herzogenbuchsee,Schweine,0,6998,inf
12475,Grindelwald,Schweine,0,3818,inf
12476,Gsteigwiler,Schweine,0,398,inf
12477,Gündlischwand,Schweine,0,317,inf
12478,Habkern,Schweine,0,650,inf
12259,Roggwil (BE),Schweine,0,3996,inf
13141,Widnau,Schweine,0,9490,inf
12230,Müntschemier,Schweine,0,1342,inf
12229,Lüscherz,Schweine,0,530,inf
12227,Gampelen,Schweine,0,936,inf
13503,Attelwil,Schweine,0,284,inf
12195,Orpund,Schweine,0,2727,inf
13103,Walzenhausen,Schweine,0,2034,inf
12592,Attinghausen,Schweine,0,1650,inf
12194,Nidau,Schweine,0,6891,inf
12193,Mörigen,Schweine,0,858,inf
12593,Bauen,Schweine,0,164,inf
12192,Ligerz,Schweine,0,550,inf
13099,Lutzenberg,Schweine,0,1243,inf
12191,Ipsach,Schweine,0,4015,inf
12596,Flüelen,Schweine,0,2002,inf
12190,Brügg,Schweine,0,4283,inf
13095,Trogen,Schweine,0,1750,inf
12189,Bellmund,Schweine,0,1619,inf
12597,Göschenen,Schweine,0,450,inf
12599,Hospental,Schweine,0,188,inf
12601,Realp,Schweine,0,145,inf
13523,Böttstein,Schweine,0,3942,inf
13524,Döttingen,Schweine,0,3864,inf
12188,Aegerten,Schweine,0,2011,inf
12603,Seedorf (UR),Schweine,0,1794,inf
12187,Pieterlen,Schweine,0,4169,inf
13528,Kaiserstuhl,Schweine,0,414,inf
12606,Sisikon,Schweine,0,373,inf
13531,Leibstadt,Schweine,0,1283,inf
12186,Meinisberg,Schweine,0,1311,inf
12185,Lengnau (BE),Schweine,0,5071,inf
12184,Evilard,Schweine,0,2601,inf
13504,Bottenwil,Schweine,0,797,inf
13502,Aarburg,Schweine,0,7854,inf
12226,Gals,Schweine,0,793,inf
12196,Port,Schweine,0,3532,inf
12225,Finsterhennen,Schweine,0,586,inf
12491,Unterseen,Schweine,0,5757,inf
13474,Bünzen,Schweine,0,1037,inf
13475,Buttwil,Schweine,0,1210,inf
12223,Brüttelen,Schweine,0,590,inf
12221,Rüti bei Büren,Schweine,0,848,inf
12219,Meienried,Schweine,0,53,inf
12217,Dotzigen,Schweine,0,1501,inf
12492,Wilderswil,Schweine,0,2662,inf
12493,Guttannen,Schweine,0,267,inf
12208,Lyss,Schweine,0,14706,inf
13483,Rottenschwil,Schweine,0,790,inf
12204,Bargen (BE),Schweine,0,1004,inf
12494,Hasliberg,Schweine,0,1193,inf
13487,Hellikon,Schweine,0,797,inf
13488,Kaiseraugst,Schweine,0,5572,inf
13489,Magden,Schweine,0,3932,inf
13490,Möhlin,Schweine,0,10913,inf
13491,Mumpf,Schweine,0,1392,inf
12495,Innertkirchen,Schweine,0,1087,inf
13493,Olsberg,Schweine,0,357,inf
13494,Rheinfelden,Schweine,0,13337,inf
13495,Schupfart,Schweine,0,812,inf
13496,Stein (AG),Schweine,0,3215,inf
12496,Meiringen,Schweine,0,4692,inf
12503,Buchrain,Schweine,0,6192,inf
12591,Andermatt,Schweine,0,1355,inf
13404,Villnachern,Schweine,0,1624,inf
12337,Bremgarten bei Bern,Schweine,0,4386,inf
13536,Rietheim,Schweine,0,740,inf
13241,S-chanf,Schweine,0,694,inf
13300,Flerden,Schweine,0,247,inf
13244,Zuoz,Schweine,0,1214,inf
13302,Thusis,Schweine,0,3044,inf
13303,Tschappina,Schweine,0,128,inf
13304,Urmein,Schweine,0,147,inf
13243,Silvaplana,Schweine,0,1054,inf
13306,Avers,Schweine,0,168,inf
