,Ortsname,Art,Tiere 2017,Einwohner 2017,Anteil 2017
9688,Stäfa,Ziegen,5,14291,2858.2
10828,Felsberg,Ziegen,5,2547,509.4
11182,Homburg,Ziegen,5,1537,307.4
11316,Muzzano,Ziegen,5,804,160.8
9750,Corgémont,Ziegen,5,1669,333.8
9817,Radelfingen,Ziegen,5,1240,248.0
11066,Möriken-Wildegg,Ziegen,5,4394,878.8
11510,Pomy,Ziegen,5,760,152.0
10390,La Brillaz,Ziegen,5,1983,396.6
9575,Hedingen,Ziegen,5,3687,737.4
11425,Bretigny-sur-Morrens,Ziegen,5,818,163.6
11443,Boulens,Ziegen,5,368,73.6
9975,Herbligen,Ziegen,5,587,117.4
11912,Ederswiler,Ziegen,5,112,22.4
11459,Mauborget,Ziegen,5,123,24.6
11837,La Chaux-du-Milieu,Ziegen,5,499,99.8
9946,Kirchlindach,Ziegen,5,3029,605.8
9925,Zielebach,Ziegen,5,312,62.4
11492,Le Lieu,Ziegen,5,873,174.6
10617,Häfelfingen,Ziegen,5,253,50.6
11538,Saint-Saphorin (Lavaux),Ziegen,5,393,78.6
10588,Laufen,Ziegen,5,5535,1107.0
10586,Duggingen,Ziegen,5,1540,308.0
10398,Galmiz,Ziegen,5,672,134.4
11931,Lajoux (JU),Ziegen,5,669,133.8
9644,Niederweningen,Ziegen,5,2930,586.0
9902,Alchenstorf,Ziegen,5,589,117.8
11595,Lonay,Ziegen,5,2528,505.6
11611,Longirod,Ziegen,5,458,91.6
10536,Hägendorf,Ziegen,5,4949,989.8
9602,Ossingen,Ziegen,5,1456,291.2
10533,Fulenbach,Ziegen,5,1742,348.4
9605,Trüllikon,Ziegen,5,1064,212.8
9913,Krauchthal,Ziegen,5,2344,468.8
10443,Kestenholz,Ziegen,5,1795,359.0
10507,Oekingen,Ziegen,5,833,166.6
10452,Gänsbrunnen,Ziegen,5,91,18.2
11670,Rougemont,Ziegen,5,895,179.0
11706,Ernen,Ziegen,5,509,101.8
9887,Niederbipp,Ziegen,5,4647,929.4
9624,Nürensdorf,Ziegen,5,5600,1120.0
11947,Courgenay,Ziegen,5,2295,459.0
10739,Tübach,Ziegen,5,1418,283.6
10729,Gaiserwald,Ziegen,5,8437,1687.4
9665,Seegräben,Ziegen,5,1443,288.6
9845,Hagneck,Ziegen,5,413,82.6
10734,Goldach,Ziegen,5,9052,1810.4
9667,Wetzikon (ZH),Ziegen,5,24640,4928.0
9880,Berken,Ziegen,4,43,10.75
10563,Riehen,Ziegen,4,20895,5223.75
11950,Fahy,Ziegen,4,365,91.25
11592,Echichens,Ziegen,4,2642,660.5
11778,Saint-Maurice,Ziegen,4,4566,1141.5
9899,Wolfisberg,Ziegen,4,184,46.0
11591,Echandens,Ziegen,4,2738,684.5
10912,Urmein,Ziegen,4,147,36.75
11576,Montricher,Ziegen,4,964,241.0
11583,Aclens,Ziegen,4,521,130.25
11602,Saint-Prex,Ziegen,4,5687,1421.75
9860,Langenthal,Ziegen,4,15501,3875.25
10573,Ettingen,Ziegen,4,5041,1260.25
9864,Obersteckholz,Ziegen,4,414,103.5
9595,Andelfingen,Ziegen,4,2224,556.0
9589,Buch am Irchel,Ziegen,4,957,239.25
11558,Saint-Livres,Ziegen,4,688,172.0
11140,Lengnau (AG),Ziegen,4,2680,670.0
10158,Schlierbach,Ziegen,4,840,210.0
11215,Tobel-Tägerschen,Ziegen,4,1596,399.0
11212,Münchwilen (TG),Ziegen,4,5377,1344.25
11608,Yens,Ziegen,4,1382,345.5
10423,St. Ursen,Ziegen,4,1319,329.75
9627,Rafz,Ziegen,4,4400,1100.0
10483,Lostorf,Ziegen,4,3942,985.5
9908,Hindelbank,Ziegen,4,2458,614.5
9843,Bühl,Ziegen,4,438,109.5
9574,Hausen am Albis,Ziegen,4,3571,892.75
10949,Gebenstorf,Ziegen,4,5157,1289.25
11651,Gilly,Ziegen,4,1235,308.75
9684,Küsnacht (ZH),Ziegen,4,14192,3548.0
9643,Niederhasli,Ziegen,4,9195,2298.75
11634,Gland,Ziegen,4,12997,3249.25
10441,Egerkingen,Ziegen,4,3527,881.75
11622,Chéserex,Ziegen,4,1237,309.25
9669,Adliswil,Ziegen,4,18742,4685.5
10135,Hochdorf,Ziegen,4,9814,2453.5
11205,Aadorf,Ziegen,4,8865,2216.25
9731,Zell (ZH),Ziegen,4,5756,1439.0
11375,Roche (VD),Ziegen,4,1625,406.25
11160,Romanshorn,Ziegen,4,10803,2700.75
11541,Essertes,Ziegen,4,335,83.75
11548,Apples,Ziegen,4,1413,353.25
11317,Neggio,Ziegen,4,331,82.75
10363,Arconciel,Ziegen,4,913,228.25
11436,Poliez-Pittet,Ziegen,4,844,211.0
11470,Baulmes,Ziegen,4,1057,264.25
11857,Anières,Ziegen,4,2495,623.75
9781,Seehof,Ziegen,4,65,16.25
10297,Châtillon (FR),Ziegen,4,459,114.75
11455,Fontaines-sur-Grandson,Ziegen,4,200,50.0
9806,Scheuren,Ziegen,4,451,112.75
10666,Thayngen,Ziegen,4,5422,1355.5
10207,Hospental,Ziegen,4,188,47.0
11033,Zetzwil,Ziegen,4,1319,329.75
11434,Pailly,Ziegen,4,534,133.5
10638,Zeglingen,Ziegen,4,485,121.25
9976,Kiesen,Ziegen,4,937,234.25
11110,Aarburg,Ziegen,4,7854,1963.5
9708,Maur,Ziegen,4,10067,2516.75
9982,Niederhünigen,Ziegen,4,612,153.0
9576,Kappel am Albis,Ziegen,4,1110,277.5
10724,Muolen,Ziegen,4,1208,302.0
11098,Möhlin,Ziegen,4,10913,2728.25
10030,Amsoldingen,Ziegen,4,802,200.5
9886,Inkwil,Ziegen,4,617,154.25
9721,Elsau,Ziegen,4,3558,889.5
9653,Stadel,Ziegen,4,2227,556.75
9838,Müntschemier,Ziegen,4,1342,335.5
9820,Seedorf (BE),Ziegen,4,3097,774.25
10614,Buus,Ziegen,4,999,249.75
10740,Untereggen,Ziegen,4,1060,265.0
9788,Nods,Ziegen,4,740,185.0
11943,Bure,Ziegen,4,685,171.25
10334,Torny,Ziegen,4,896,224.0
11831,Les Planchettes,Ziegen,4,205,51.25
11530,Belmont-sur-Lausanne,Ziegen,4,3555,888.75
11941,Boncourt,Ziegen,4,1205,301.25
11823,Boudry,Ziegen,3,5846,1948.67
9607,Unterstammheim,Ziegen,3,899,299.67
10446,Oberbuchsiten,Ziegen,3,2173,724.33
9578,Maschwanden,Ziegen,3,626,208.67
11007,Rüfenach,Ziegen,3,869,289.67
11173,Matzingen,Ziegen,3,2692,897.33
10021,Wald (BE),Ziegen,3,1183,394.33
9613,Bülach,Ziegen,3,19611,6537.0
9907,Hellsau,Ziegen,3,206,68.67
9618,Glattfelden,Ziegen,3,5069,1689.67
11064,Lenzburg,Ziegen,3,9503,3167.67
10360,Bas-Intyamon,Ziegen,3,1324,441.33
10463,Messen,Ziegen,3,1484,494.67
9622,Kloten,Ziegen,3,19086,6362.0
11125,Vordemwald,Ziegen,3,1942,647.33
10410,Mont-Vully,Ziegen,3,3556,1185.33
9623,Lufingen,Ziegen,3,2210,736.67
10299,Cugy (FR),Ziegen,3,1690,563.33
10416,Bösingen,Ziegen,3,3412,1137.33
11953,Lugnez,Ziegen,3,182,60.67
10421,St. Antoni,Ziegen,3,2044,681.33
10331,Villaz-Saint-Pierre,Ziegen,3,1285,428.33
10122,Root,Ziegen,3,4754,1584.67
10305,Nuvilly,Ziegen,3,407,135.67
10408,Ried bei Kerzers,Ziegen,3,1159,386.33
10053,Zwieselberg,Ziegen,3,319,106.33
11753,Vouvry,Ziegen,3,4052,1350.67
11017,Beinwil am See,Ziegen,3,3117,1039.0
10986,Villmergen,Ziegen,3,7210,2403.33
10351,Morlon,Ziegen,3,587,195.67
9741,Schlieren,Ziegen,3,18749,6249.67
10434,Remaufens,Ziegen,3,1086,362.0
10168,Egolzwil,Ziegen,3,1439,479.67
9584,Wettswil am Albis,Ziegen,3,5123,1707.67
10403,Kleinbösingen,Ziegen,3,641,213.67
10531,Dulliken,Ziegen,3,4910,1636.67
10966,Würenlos,Ziegen,3,6336,2112.0
11421,Assens,Ziegen,3,1058,352.67
10584,Burg im Leimental,Ziegen,3,261,87.0
10608,Seltisberg,Ziegen,3,1306,435.33
10632,Tecknau,Ziegen,3,858,286.0
11474,Chavornay,Ziegen,3,4833,1611.0
10650,Liedertswil,Ziegen,3,166,55.33
9799,Ipsach,Ziegen,3,4015,1338.33
10682,Ramsen,Ziegen,3,1443,481.0
11428,Essertines-sur-Yverdon,Ziegen,3,944,314.67
11427,Echallens,Ziegen,3,5687,1895.67
9893,Thörigen,Ziegen,3,1117,372.33
9704,Dübendorf,Ziegen,3,27689,9229.67
9874,Wynau,Ziegen,3,1637,545.67
10576,Oberwil (BL),Ziegen,3,11245,3748.33
9818,Rapperswil (BE),Ziegen,3,2608,869.33
11404,Missy,Ziegen,3,359,119.67
11398,Vulliens,Ziegen,3,466,155.33
11394,Villars-le-Comte,Ziegen,3,143,47.67
10749,Widnau,Ziegen,3,9490,3163.33
9865,Oeschenbach,Ziegen,3,240,80.0
9826,Leuzigen,Ziegen,3,1250,416.67
9827,Meienried,Ziegen,3,53,17.67
11368,Lavey-Morcles,Ziegen,3,926,308.67
10801,Uzwil,Ziegen,3,12816,4272.0
9841,Tschugg,Ziegen,3,440,146.67
10577,Pfeffingen,Ziegen,3,2363,787.67
10629,Rümlingen,Ziegen,3,388,129.33
10129,Altwis,Ziegen,3,411,137.0
11687,Simplon,Ziegen,3,309,103.0
10529,Boningen,Ziegen,3,770,256.67
10527,Selzach,Ziegen,3,3397,1132.33
10535,Gunzgen,Ziegen,3,1659,553.0
10518,Grenchen,Ziegen,3,16985,5661.67
11637,Nyon,Ziegen,3,20272,6757.33
11613,Saint-George,Ziegen,3,992,330.67
10929,Aarau,Ziegen,3,21036,7012.0
11653,Mont-sur-Rolle,Ziegen,3,2693,897.67
10923,Mathon,Ziegen,3,51,17.0
11675,Jongny,Ziegen,3,1488,496.0
9674,Richterswil,Ziegen,3,13352,4450.67
9728,Seuzach,Ziegen,3,7265,2421.67
10494,Biberist,Ziegen,3,8370,2790.0
9626,Opfikon,Ziegen,3,19599,6533.0
10556,Meltingen,Ziegen,3,663,221.0
11593,Etoy,Ziegen,3,2916,972.0
11431,Froideville,Ziegen,2,2462,1231.0
9641,Neerach,Ziegen,2,3128,1564.0
9573,Bonstetten,Ziegen,2,5435,2717.5
11916,Pleigne,Ziegen,2,344,172.0
11381,Faoug,Ziegen,2,879,439.5
11925,Le Bémont (JU),Ziegen,2,314,157.0
11424,Bottens,Ziegen,2,1245,622.5
11928,La Chaux-des-Breuleux,Ziegen,2,100,50.0
11620,Chavannes-de-Bogis,Ziegen,2,1305,652.5
11387,Hermenches,Ziegen,2,379,189.5
9608,Volken,Ziegen,2,341,170.5
11416,Mex (VD),Ziegen,2,709,354.5
11672,Chardonne,Ziegen,2,2908,1454.0
9634,Bachs,Ziegen,2,605,302.5
11647,Bursins,Ziegen,2,768,384.0
11652,Luins,Ziegen,2,624,312.0
11068,Othmarsingen,Ziegen,2,2721,1360.5
11955,Vendlincourt,Ziegen,2,557,278.5
11392,Rossenges,Ziegen,2,60,30.0
11588,Clarmont,Ziegen,2,175,87.5
11166,Basadingen-Schlattingen,Ziegen,2,1815,907.5
11491,Le Chenit,Ziegen,2,4670,2335.0
11561,La Chaux (Cossonay),Ziegen,2,422,211.0
9727,Schlatt (ZH),Ziegen,2,745,372.5
11800,Veysonnaz,Ziegen,2,611,305.5
11559,Saint-Oyens,Ziegen,2,349,174.5
11827,Rochefort,Ziegen,2,1237,618.5
11828,Milvignes,Ziegen,2,8986,4493.0
9645,Oberglatt,Ziegen,2,6981,3490.5
11139,Leibstadt,Ziegen,2,1283,641.5
11540,Bourg-en-Lavaux,Ziegen,2,5290,2645.0
9647,Otelfingen,Ziegen,2,2837,1418.5
11512,Suchy,Ziegen,2,606,303.0
11496,Champvent,Ziegen,2,651,325.5
11178,Warth-Weiningen,Ziegen,2,1260,630.0
11440,Vuarrens,Ziegen,2,988,494.0
9737,Dietikon,Ziegen,2,27076,13538.0
9651,Schleinikon,Ziegen,2,726,363.0
11484,Romainmôtier-Envy,Ziegen,2,547,273.5
11161,Salmsach,Ziegen,2,1457,728.5
9582,Rifferswil,Ziegen,2,1078,539.0
11119,Reitnau,Ziegen,2,1269,634.5
11465,Tévenon,Ziegen,2,790,395.0
11463,Provence,Ziegen,2,390,195.0
9716,Brütten,Ziegen,2,2030,1015.0
11878,Le Grand-Saconnex,Ziegen,2,12075,6037.5
11564,Cossonay,Ziegen,2,3642,1821.0
11454,Fiez,Ziegen,2,427,213.5
11456,Giez,Ziegen,2,412,206.0
11063,Hunzenschwil,Ziegen,2,3954,1977.0
10827,Rhäzüns,Ziegen,2,1463,731.5
10451,Balsthal,Ziegen,2,6099,3049.5
10321,Châtonnaye,Ziegen,2,823,411.5
10678,Siblingen,Ziegen,2,847,423.5
10948,Freienwil,Ziegen,2,1035,517.5
10428,Wünnewil-Flamatt,Ziegen,2,5470,2735.0
9915,Mötschwil,Ziegen,2,134,67.0
10328,Rue,Ziegen,2,1500,750.0
9897,Wangenried,Ziegen,2,426,213.0
9962,Mattstetten,Ziegen,2,566,283.0
10630,Rünenberg,Ziegen,2,777,388.5
10498,Etziken,Ziegen,2,825,412.5
11011,Villigen,Ziegen,2,2043,1021.5
10626,Ormalingen,Ziegen,2,2176,1088.0
10623,Maisprach,Ziegen,2,944,472.0
10671,Merishausen,Ziegen,2,859,429.5
9966,Wiggiswil,Ziegen,2,98,49.0
10354,Riaz,Ziegen,2,2496,1248.0
10788,Lichtensteig,Ziegen,2,1907,953.5
10448,Wolfwil,Ziegen,2,2144,1072.0
10357,Sorens,Ziegen,2,1082,541.0
10645,Eptingen,Ziegen,2,520,260.0
10550,Büsserach,Ziegen,2,2251,1125.5
10653,Reigoldswil,Ziegen,2,1591,795.5
9859,Gondiswil,Ziegen,2,733,366.5
10746,Diepoldsau,Ziegen,2,6456,3228.0
10306,Prévondavaux,Ziegen,2,69,34.5
10958,Remetschwil,Ziegen,2,2104,1052.0
9867,Roggwil (BE),Ziegen,2,3996,1998.0
9807,Schwadernau,Ziegen,2,673,336.5
10311,Les Montets,Ziegen,2,1423,711.5
10980,Oberwil-Lieli,Ziegen,2,2313,1156.5
10396,Cressier (FR),Ziegen,2,942,471.0
10314,Estavayer,Ziegen,2,9434,4717.0
9852,Worben,Ziegen,2,2259,1129.5
10953,Mellingen,Ziegen,2,5369,2684.5
10673,Rüdlingen,Ziegen,2,749,374.5
9803,Orpund,Ziegen,2,2727,1363.5
10852,Zuoz,Ziegen,2,1214,607.0
10660,Neunkirch,Ziegen,2,2131,1065.5
10677,Schleitheim,Ziegen,2,1675,837.5
10769,Sargans,Ziegen,2,6063,3031.5
10542,Walterswil (SO),Ziegen,2,696,348.0
9991,Allmendingen,Ziegen,2,577,288.5
10685,Hallau,Ziegen,2,2118,1059.0
10367,Chénens,Ziegen,2,844,422.0
10036,Heimberg,Ziegen,2,6691,3345.5
10040,Oberhofen am Thunersee,Ziegen,2,2423,1211.5
10187,Doppleschwand,Ziegen,2,767,383.5
10394,Courgevaux,Ziegen,2,1408,704.0
9823,Büren an der Aare,Ziegen,2,3596,1798.0
10728,Andwil (SG),Ziegen,2,1909,954.5
10097,Saxeten,Ziegen,2,98,49.0
10098,Schwanden bei Brienz,Ziegen,2,582,291.0
9792,Evilard,Ziegen,2,2601,1300.5
11050,Wölflinswil,Ziegen,2,1027,513.5
10165,Altishofen,Ziegen,2,1548,774.0
10803,Niederhelfenschwil,Ziegen,2,3069,1534.5
10464,Schnottwil,Ziegen,2,1082,541.0
10590,Nenzlingen,Ziegen,2,430,215.0
10591,Roggenburg,Ziegen,2,281,140.5
10465,Unterramsern,Ziegen,2,207,103.5
10611,Anwil,Ziegen,2,581,290.5
10607,Ramlinsburg,Ziegen,2,712,356.0
10470,Büren (SO),Ziegen,2,1008,504.0
9877,Walterswil (BE),Ziegen,2,546,273.0
10604,Liestal,Ziegen,2,14148,7074.0
9773,Loveresse,Ziegen,2,326,163.0
10582,Blauen,Ziegen,2,694,347.0
10307,Saint-Aubin (FR),Ziegen,2,1706,853.0
9821,Arch,Ziegen,2,1540,770.0
10455,Laupersdorf,Ziegen,2,1729,864.5
10387,Villars-sur-Glâne,Ziegen,2,12128,6064.0
9760,Sonceboz-Sombeval,Ziegen,2,1922,961.0
10013,Kirchenthurnen,Ziegen,2,280,140.0
10579,Schönenbuch,Ziegen,2,1391,695.5
10462,Lüterswil-Gächliwil,Ziegen,2,327,163.5
11043,Münchwilen (AG),Ziegen,2,911,455.5
11601,Romanel-sur-Morges,Ziegen,1,478,478.0
11232,Bürglen (TG),Ziegen,1,3751,3751.0
10397,Fräschels,Ziegen,1,461,461.0
11407,Treytorrens (Payerne),Ziegen,1,131,131.0
11422,Bercher,Ziegen,1,1157,1157.0
10663,Dörflingen,Ziegen,1,982,982.0
10636,Wintersingen,Ziegen,1,609,609.0
11252,Bodio,Ziegen,1,1038,1038.0
10566,Aesch (BL),Ziegen,1,10184,10184.0
11578,Pampigny,Ziegen,1,1118,1118.0
11646,Bursinel,Ziegen,0,487,inf
11659,Crissier,Ziegen,0,7869,inf
11645,Vich,Ziegen,0,980,inf
10511,Drei Höfe,Ziegen,0,731,inf
11661,Renens (VD),Ziegen,0,20523,inf
11650,Essertines-sur-Rolle,Ziegen,0,695,inf
10513,Balm bei Günsberg,Ziegen,0,203,inf
10510,Zuchwil,Ziegen,0,8842,inf
11655,Rolle,Ziegen,0,6168,inf
11649,Dully,Ziegen,0,638,inf
11660,Prilly,Ziegen,0,12063,inf
10509,Subingen,Ziegen,0,3102,inf
11654,Perroy,Ziegen,0,1459,inf
11648,Burtigny,Ziegen,0,359,inf
11656,Tartegnin,Ziegen,0,236,inf
11657,Vinzel,Ziegen,0,352,inf
10500,Halten,Ziegen,0,873,inf
11662,Bussigny,Ziegen,0,8268,inf
10489,Winznau,Ziegen,0,1827,inf
10496,Deitingen,Ziegen,0,2224,inf
11693,Conthey,Ziegen,0,8674,inf
9635,Boppelsen,Ziegen,0,1327,inf
10495,Bolken,Ziegen,0,590,inf
9632,Winkel,Ziegen,0,4391,inf
11698,Bourg-Saint-Pierre,Ziegen,0,182,inf
10493,Aeschi (SO),Ziegen,0,1213,inf
10490,Wisen (SO),Ziegen,0,403,inf
11701,Sembrancher,Ziegen,0,1011,inf
11704,Bellwald,Ziegen,0,395,inf
11663,Chavannes-près-Renens,Ziegen,0,7585,inf
11705,Binn,Ziegen,0,144,inf
10487,Stüsslingen,Ziegen,0,1062,inf
10486,Rohr (SO),Ziegen,0,95,inf
9630,Wasterkingen,Ziegen,0,562,inf
10485,Obergösgen,Ziegen,0,2199,inf
11710,Obergoms,Ziegen,0,650,inf
9629,Wallisellen,Ziegen,0,15934,inf
9628,Rorbas,Ziegen,0,2814,inf
10484,Niedergösgen,Ziegen,0,3831,inf
11691,Ardon,Ziegen,0,3076,inf
9636,Buchs (ZH),Ziegen,0,6359,inf
9637,Dällikon,Ziegen,0,4080,inf
10497,Derendingen,Ziegen,0,6437,inf
11664,Ecublens (VD),Ziegen,0,12342,inf
11665,Saint-Sulpice (VD),Ziegen,0,4148,inf
11666,Villars-Sainte-Croix,Ziegen,0,845,inf
10506,Obergerlafingen,Ziegen,0,1137,inf
10505,Luterbach,Ziegen,0,3506,inf
10504,Lohn-Ammannsegg,Ziegen,0,2772,inf
11671,Blonay,Ziegen,0,6125,inf
10502,Hüniken,Ziegen,0,100,inf
11673,Corseaux,Ziegen,0,2220,inf
10501,Horriwil,Ziegen,0,870,inf
10514,Bellach,Ziegen,0,5239,inf
9640,Hüttikon,Ziegen,0,920,inf
11677,Saint-Légier-La Chiésaz,Ziegen,0,5126,inf
11678,La Tour-de-Peilz,Ziegen,0,11652,inf
11679,Vevey,Ziegen,0,19780,inf
11680,Veytaux,Ziegen,0,874,inf
9639,Dielsdorf,Ziegen,0,5992,inf
10499,Gerlafingen,Ziegen,0,5065,inf
9638,Dänikon,Ziegen,0,1884,inf
11644,Le Vaud,Ziegen,0,1265,inf
11624,Commugny,Ziegen,0,2824,inf
11642,Tannay,Ziegen,0,1553,inf
11577,Orny,Ziegen,0,370,inf
11568,Eclépens,Ziegen,0,1036,inf
10571,Birsfelden,Ziegen,0,10469,inf
10570,Binningen,Ziegen,0,15391,inf
11571,Grancy,Ziegen,0,408,inf
11572,L'Isle,Ziegen,0,1031,inf
11573,Mauraz,Ziegen,0,53,inf
11574,Moiry,Ziegen,0,304,inf
11575,Mont-la-Ville,Ziegen,0,400,inf
10569,Biel-Benken,Ziegen,0,3408,inf
11579,Pompaples,Ziegen,0,860,inf
11566,Cuarnens,Ziegen,0,481,inf
11580,La Sarraz,Ziegen,0,2586,inf
11581,Senarclens,Ziegen,0,459,inf
11582,Sévery,Ziegen,0,242,inf
11584,Bremblens,Ziegen,0,517,inf
11585,Buchillon,Ziegen,0,622,inf
11586,Bussy-Chardonney,Ziegen,0,370,inf
11587,Chigny,Ziegen,0,341,inf
10562,Bettingen,Ziegen,0,1158,inf
11589,Denens,Ziegen,0,767,inf
10572,Bottmingen,Ziegen,0,6528,inf
11565,Cottens (VD),Ziegen,0,484,inf
11641,Signy-Avenex,Ziegen,0,542,inf
11551,Berolle,Ziegen,0,302,inf
10601,Giebenach,Ziegen,0,1039,inf
10600,Füllinsdorf,Ziegen,0,4404,inf
10599,Frenkendorf,Ziegen,0,6507,inf
9898,Wiedlisbach,Ziegen,0,2325,inf
11543,Montpreveyres,Ziegen,0,621,inf
11544,Servion,Ziegen,0,1919,inf
10592,Röschenz,Ziegen,0,1831,inf
9646,Oberweningen,Ziegen,0,1786,inf
11550,Ballens,Ziegen,0,509,inf
10587,Grellingen,Ziegen,0,1850,inf
10574,Münchenstein,Ziegen,0,12119,inf
11553,Bougy-Villars,Ziegen,0,472,inf
10583,Brislach,Ziegen,0,1638,inf
10580,Therwil,Ziegen,0,10008,inf
11557,Montherod,Ziegen,0,515,inf
10578,Reinach (BL),Ziegen,0,19021,inf
11560,Saubraz,Ziegen,0,424,inf
10575,Muttenz,Ziegen,0,17723,inf
11562,Chavannes-le-Veyron,Ziegen,0,143,inf
11563,Chevilly,Ziegen,0,296,inf
11590,Denges,Ziegen,0,1625,inf
10558,Zullwil,Ziegen,0,651,inf
10552,Fehren,Ziegen,0,594,inf
11630,Founex,Ziegen,0,3720,inf
11621,Chavannes-des-Bois,Ziegen,0,938,inf
10522,Langendorf,Ziegen,0,3732,inf
11623,Coinsins,Ziegen,0,491,inf
10477,Rodersdorf,Ziegen,0,1313,inf
11625,Coppet,Ziegen,0,3151,inf
11626,Crans-près-Céligny,Ziegen,0,2193,inf
11627,Crassier,Ziegen,0,1201,inf
11628,Duillier,Ziegen,0,1070,inf
11629,Eysins,Ziegen,0,1521,inf
11631,Genolier,Ziegen,0,1930,inf
10545,Solothurn,Ziegen,0,16697,inf
11632,Gingins,Ziegen,0,1210,inf
11633,Givrins,Ziegen,0,1020,inf
10517,Flumenthal,Ziegen,0,964,inf
11635,Grens,Ziegen,0,380,inf
11636,Mies,Ziegen,0,1989,inf
10516,Feldbrunnen-St. Niklaus,Ziegen,0,982,inf
11638,Prangins,Ziegen,0,4062,inf
11639,La Rippe,Ziegen,0,1158,inf
11640,Saint-Cergue,Ziegen,0,2497,inf
10523,Lommiswil,Ziegen,0,1501,inf
10532,Eppenberg-Wöschnau,Ziegen,0,325,inf
11618,Bogis-Bossey,Ziegen,0,900,inf
11617,Begnins,Ziegen,0,1884,inf
11596,Lully (VD),Ziegen,0,787,inf
11597,Lussy-sur-Morges,Ziegen,0,645,inf
11598,Morges,Ziegen,0,15889,inf
11599,Préverenges,Ziegen,0,5292,inf
11600,Reverolle,Ziegen,0,371,inf
10541,Starrkirch-Wil,Ziegen,0,1706,inf
11603,Tolochenaz,Ziegen,0,1866,inf
11604,Vaux-sur-Morges,Ziegen,0,199,inf
10540,Schönenwerd,Ziegen,0,4948,inf
11606,Vufflens-le-Château,Ziegen,0,843,inf
11607,Vullierens,Ziegen,0,460,inf
10539,Rickenbach (SO),Ziegen,0,904,inf
11609,Allaman,Ziegen,0,435,inf
10538,Olten,Ziegen,0,18166,inf
11612,Marchissy,Ziegen,0,435,inf
10537,Kappel (SO),Ziegen,0,3157,inf
11614,Arnex-sur-Nyon,Ziegen,0,223,inf
11615,Arzier-Le Muids,Ziegen,0,2629,inf
10534,Gretzenbach,Ziegen,0,2703,inf
10479,Witterswil,Ziegen,0,1486,inf
11061,Hendschiken,Ziegen,0,1208,inf
10476,Nuglar-St. Pantaleon,Ziegen,0,1503,inf
11873,Confignon,Ziegen,0,4587,inf
10301,Gletterens,Ziegen,0,1033,inf
11876,Genève,Ziegen,0,198979,inf
10300,Fétigny,Ziegen,0,978,inf
9955,Ostermundigen,Ziegen,0,17127,inf
11879,Gy,Ziegen,0,483,inf
11880,Hermance,Ziegen,0,1014,inf
11881,Jussy,Ziegen,0,1264,inf
11882,Laconnex,Ziegen,0,654,inf
11883,Lancy,Ziegen,0,31661,inf
11884,Meinier,Ziegen,0,2146,inf
11885,Meyrin,Ziegen,0,23044,inf
10291,Steinhausen,Ziegen,0,9735,inf
11887,Perly-Certoux,Ziegen,0,3028,inf
9956,Bäriswil,Ziegen,0,1054,inf
9957,Deisswil bei Münchenbuchsee,Ziegen,0,86,inf
11890,Presinge,Ziegen,0,649,inf
11891,Puplinge,Ziegen,0,2345,inf
11892,Russin,Ziegen,0,540,inf
9958,Diemerswil,Ziegen,0,199,inf
11894,Soral,Ziegen,0,767,inf
11895,Thônex,Ziegen,0,13906,inf
11874,Corsier (GE),Ziegen,0,2029,inf
11872,Cologny,Ziegen,0,5461,inf
10475,Metzerlen-Mariastein,Ziegen,0,934,inf
11871,Collonge-Bellerive,Ziegen,0,8067,inf
10319,Chapelle (Glâne),Ziegen,0,277,inf
10317,Auboranges,Ziegen,0,282,inf
10315,Cheyres-Châbles,Ziegen,0,2222,inf
11847,Saint-Blaise,Ziegen,0,3232,inf
11849,Valangin,Ziegen,0,506,inf
10310,Vallon,Ziegen,0,412,inf
10309,Surpierre,Ziegen,0,712,inf
10308,Sévaz,Ziegen,0,278,inf
11856,Aire-la-Ville,Ziegen,0,1163,inf
11858,Avully,Ziegen,0,1761,inf
11860,Bardonnex,Ziegen,0,2244,inf
11861,Bellevue,Ziegen,0,3348,inf
9954,Ittigen,Ziegen,0,11388,inf
11863,Carouge (GE),Ziegen,0,21868,inf
10302,Lully (FR),Ziegen,0,1163,inf
11865,Céligny,Ziegen,0,766,inf
11866,Chancy,Ziegen,0,1647,inf
11867,Chêne-Bougeries,Ziegen,0,11489,inf
11868,Chêne-Bourg,Ziegen,0,8559,inf
11869,Choulex,Ziegen,0,1115,inf
11870,Collex-Bossy,Ziegen,0,1671,inf
9961,Iffwil,Ziegen,0,422,inf
11897,Vandoeuvres,Ziegen,0,2521,inf
11899,Versoix,Ziegen,0,13247,inf
11900,Veyrier,Ziegen,0,11535,inf
10028,Uttigen,Ziegen,0,1959,inf
10209,Realp,Ziegen,0,145,inf
10037,Hilterfingen,Ziegen,0,4077,inf
10088,Interlaken,Ziegen,0,5673,inf
10182,Wauwil,Ziegen,0,2130,inf
11942,Bonfol,Ziegen,0,665,inf
11944,Coeuve,Ziegen,0,732,inf
11945,Cornol,Ziegen,0,1050,inf
11946,Courchavon,Ziegen,0,293,inf
10160,Sursee,Ziegen,0,9621,inf
11948,Courtedoux,Ziegen,0,761,inf
10155,Rickenbach (LU),Ziegen,0,3248,inf
10112,Dierikon,Ziegen,0,1481,inf
10113,Ebikon,Ziegen,0,13313,inf
10150,Knutwil,Ziegen,0,2154,inf
